scaler,method,k,n_components,n_neighbors,min_dist,metric,bic,aic,silhouette,calinski_harabasz,davies_bouldin
Standard,GMM,2,5,30,0.2,euclidean,31747.11199902649,31511.513671875,0.2770877182483673,957.2366333007812,1.4874168993255636
Standard,KMeans,2,5,30,0.2,euclidean,,,0.3123798966407776,1140.78759765625,1.3567542370348535
Standard,GMM,3,5,30,0.2,euclidean,29935.74720355835,29579.4765625,0.2726474106311798,909.8177490234375,1.3751940705219947
Standard,KMeans,3,5,30,0.2,euclidean,,,0.3527689576148987,1223.4974365234375,1.0909962437753444
Standard,GMM,4,5,30,0.2,euclidean,28582.70076746521,28105.7578125,0.2606970965862274,930.096435546875,1.2495236014150017
Standard,KMeans,4,5,30,0.2,euclidean,,,0.31605106592178345,1124.8216552734375,1.0866914785092532
Standard,GMM,5,5,30,0.2,euclidean,27645.46683137207,27047.8515625,0.28793787956237793,1038.7593994140625,1.2614091796076372
Standard,KMeans,5,5,30,0.2,euclidean,,,0.2952522933483124,1070.530517578125,1.2599902136826102
Standard,GMM,6,5,30,0.2,euclidean,26541.63133277893,25823.34375,0.29218950867652893,968.3591918945312,1.2396551636521647
Standard,KMeans,6,5,30,0.2,euclidean,,,0.3092751204967499,1043.202392578125,1.1880696634960934
Standard,GMM,7,5,30,0.2,euclidean,24706.80950606079,23867.849609375,0.29984769225120544,896.8728637695312,1.1543721841851737
Standard,KMeans,7,5,30,0.2,euclidean,,,0.3209884464740753,1000.0201416015625,1.158324160996285
Standard,GMM,2,8,8,0.01,correlation,55394.3895089386,54882.96875,0.34057220816612244,1182.343505859375,1.325624344564551
Standard,KMeans,2,8,8,0.01,correlation,,,0.35613298416137695,1257.288818359375,1.2823212483597402
Standard,GMM,3,8,8,0.01,correlation,50546.371476239015,49776.3671875,0.395499050617218,1448.53955078125,1.0259992161454359
Standard,KMeans,3,8,8,0.01,correlation,,,0.39582139253616333,1457.78515625,1.032798093384451
Standard,GMM,4,8,8,0.01,correlation,43867.720631039425,42839.1328125,0.3458273708820343,1229.6719970703125,1.1593521298963045
Standard,KMeans,4,8,8,0.01,correlation,,,0.354031503200531,1289.6883544921875,1.0670886534915802
Standard,GMM,5,8,8,0.01,correlation,37201.26119208984,35914.08984375,0.3092501759529114,1138.1968994140625,1.264069160356212
Standard,KMeans,5,8,8,0.01,correlation,,,0.31745439767837524,1193.0687255859375,1.2281323470137948
Standard,GMM,6,8,8,0.01,correlation,34360.97753439026,32815.22265625,0.3126268684864044,1077.6507568359375,1.2569429756404242
Standard,KMeans,6,8,8,0.01,correlation,,,0.3135000467300415,1083.8328857421875,1.240184487084244
Standard,GMM,7,8,8,0.01,correlation,28854.37356419067,27050.03515625,0.3259696960449219,1106.52490234375,1.2115894166344476
Standard,KMeans,7,8,8,0.01,correlation,,,0.3272808790206909,1110.49169921875,1.2062705356181544
Standard,GMM,2,8,8,0.01,euclidean,56384.3348214386,55872.9140625,0.4354130029678345,921.7085571289062,0.9659988241955603
Standard,KMeans,2,8,8,0.01,euclidean,,,0.4354130029678345,921.7085571289062,0.9659988241955603
Standard,GMM,3,8,8,0.01,euclidean,49003.875382489015,48233.87109375,0.32850387692451477,991.7574462890625,1.2327735515097433
Standard,KMeans,3,8,8,0.01,euclidean,,,0.33913248777389526,1023.0817260742188,1.2002999133267627
Standard,GMM,4,8,8,0.01,euclidean,43100.935474789425,42072.34765625,0.37260398268699646,1021.7432861328125,1.0802607121075827
Standard,KMeans,4,8,8,0.01,euclidean,,,0.3759552240371704,1038.9111328125,1.088844104482311
Standard,GMM,5,8,8,0.01,euclidean,37236.28853583984,35949.1171875,0.37411797046661377,990.2639770507812,1.0119960462893554
Standard,KMeans,5,8,8,0.01,euclidean,,,0.38332197070121765,1006.8883666992188,0.9883050677100382
Standard,GMM,6,8,8,0.01,euclidean,34904.84862814026,33359.09375,0.391137957572937,890.8404541015625,0.888014559187773
Standard,KMeans,6,8,8,0.01,euclidean,,,0.39593276381492615,895.5582275390625,0.8710051361712022
Standard,GMM,7,8,8,0.01,euclidean,33564.147001690675,31759.80859375,0.36400875449180603,817.7469482421875,1.0394665913872065
Standard,KMeans,7,8,8,0.01,euclidean,,,0.36617204546928406,818.2969360351562,1.0290673376402337
Standard,GMM,2,8,8,0.1,correlation,57110.9168526886,56599.49609375,0.3626702129840851,1109.6636962890625,1.1249985716842679
Standard,KMeans,2,8,8,0.1,correlation,,,0.3513934016227722,1225.37744140625,1.2284560364542298
Standard,GMM,3,8,8,0.1,correlation,52207.801163739015,51437.796875,0.33443477749824524,1266.3583984375,1.1769116129286326
Standard,KMeans,3,8,8,0.1,correlation,,,0.3559321463108063,1335.1083984375,1.1214194510291782
Standard,GMM,4,8,8,0.1,correlation,49404.244068539425,48375.65625,0.3260153830051422,1180.2872314453125,1.1525962796570388
Standard,KMeans,4,8,8,0.1,correlation,,,0.3263217806816101,1192.85888671875,1.1420697895671683
Standard,GMM,5,8,8,0.1,correlation,45540.39009833984,44253.21875,0.2970157563686371,942.43359375,1.2405656400320126
Standard,KMeans,5,8,8,0.1,correlation,,,0.3038066029548645,961.3408203125,1.1876318449721346
Standard,GMM,6,8,8,0.1,correlation,41708.64940939026,40162.89453125,0.2597710192203522,878.3052978515625,1.4209188582028434
Standard,KMeans,6,8,8,0.1,correlation,,,0.2713194489479065,887.3857421875,1.3806072246099763
Standard,GMM,7,8,8,0.1,correlation,37022.041532940675,35217.703125,0.23785407841205597,813.4296264648438,1.4812853362900127
Standard,KMeans,7,8,8,0.1,correlation,,,0.2670341730117798,836.3425903320312,1.3758063193049495
Standard,GMM,2,8,8,0.1,euclidean,55581.4441964386,55070.0234375,0.41026201844215393,848.6890258789062,0.9600314558092171
Standard,KMeans,2,8,8,0.1,euclidean,,,0.41026201844215393,848.6890258789062,0.9600314558092171
Standard,GMM,3,8,8,0.1,euclidean,49970.879288739015,49200.875,0.3610234558582306,1069.942138671875,1.0906397057337907
Standard,KMeans,3,8,8,0.1,euclidean,,,0.36367368698120117,1080.638427734375,1.0897647872876128
Standard,GMM,4,8,8,0.1,euclidean,42829.697193539425,41801.109375,0.3655835688114166,983.3910522460938,1.064609231295029
Standard,KMeans,4,8,8,0.1,euclidean,,,0.3672032654285431,991.456298828125,1.0596968222155894
Standard,GMM,5,8,8,0.1,euclidean,39200.25728583984,37913.0859375,0.3577878773212433,959.4450073242188,1.0623161457345336
Standard,KMeans,5,8,8,0.1,euclidean,,,0.36092638969421387,969.1210327148438,1.0584871585973652
Standard,GMM,6,8,8,0.1,euclidean,34780.16112814026,33234.40625,0.3043610751628876,869.581298828125,1.3313248506110453
Standard,KMeans,6,8,8,0.1,euclidean,,,0.3306178152561188,894.4552001953125,1.227568847209296
Standard,GMM,7,8,8,0.1,euclidean,32501.95950169067,30697.62109375,0.35243070125579834,908.8836669921875,1.0439525534018017
Standard,KMeans,7,8,8,0.1,euclidean,,,0.3565954566001892,916.6582641601562,1.0360617279154603
Standard,GMM,2,8,8,0.2,correlation,56736.5613839386,56225.140625,0.3038182854652405,880.4341430664062,1.4494128949453031
Standard,KMeans,2,8,8,0.2,correlation,,,0.32306212186813354,1091.7816162109375,1.335341973330931
Standard,GMM,3,8,8,0.2,correlation,52057.183976239015,51287.1796875,0.34334808588027954,1193.70751953125,1.1539159259589422
Standard,KMeans,3,8,8,0.2,correlation,,,0.34380319714546204,1196.442626953125,1.1577331228552024
Standard,GMM,4,8,8,0.2,correlation,47956.775318539425,46928.1875,0.22087362408638,864.885009765625,1.775194171720753
Standard,KMeans,4,8,8,0.2,correlation,,,0.25367650389671326,944.6759643554688,1.4535346896960544
Standard,GMM,5,8,8,0.2,correlation,43846.81197333984,42559.640625,0.26289603114128113,881.12890625,1.3218789367111978
Standard,KMeans,5,8,8,0.2,correlation,,,0.27043116092681885,900.6608276367188,1.3063257287330206
Standard,GMM,6,8,8,0.2,correlation,39929.00487814026,38383.25,0.25242286920547485,812.31884765625,1.4214701433449688
Standard,KMeans,6,8,8,0.2,correlation,,,0.2851497530937195,892.7734985351562,1.3168331291455566
Standard,GMM,7,8,8,0.2,correlation,37716.697782940675,35912.359375,0.2614811658859253,782.6051025390625,1.3769434764263546
Standard,KMeans,7,8,8,0.2,correlation,,,0.27161240577697754,808.7522583007812,1.326978029232264
Standard,GMM,2,8,8,0.2,euclidean,55952.2059151886,55440.78515625,0.38169872760772705,812.5595092773438,1.0189687782349046
Standard,KMeans,2,8,8,0.2,euclidean,,,0.38055938482284546,812.6813354492188,1.0290450237204436
Standard,GMM,3,8,8,0.2,euclidean,50890.543351239015,50120.5390625,0.3032343089580536,927.2530517578125,1.3044165782106578
Standard,KMeans,3,8,8,0.2,euclidean,,,0.32152149081230164,970.481201171875,1.233413393328554
Standard,GMM,4,8,8,0.2,euclidean,47750.810474789425,46722.22265625,0.30080071091651917,836.4838256835938,1.2554408899328104
Standard,KMeans,4,8,8,0.2,euclidean,,,0.3033483028411865,851.0873413085938,1.2666249010593136
Standard,GMM,5,8,8,0.2,euclidean,43625.43697333984,42338.265625,0.2662358582019806,696.3655395507812,1.546815209950925
Standard,KMeans,5,8,8,0.2,euclidean,,,0.3125491440296173,752.70849609375,1.3126871131870665
Standard,GMM,6,8,8,0.2,euclidean,38665.70409689026,37119.94921875,0.31818675994873047,764.4984741210938,1.2613120104643214
Standard,KMeans,6,8,8,0.2,euclidean,,,0.3247321546077728,775.5535278320312,1.2429201208955094
Standard,GMM,7,8,8,0.2,euclidean,35639.518095440675,33835.1796875,0.3101315498352051,733.641357421875,1.1834541731324317
Standard,KMeans,7,8,8,0.2,euclidean,,,0.3152333199977875,742.8073120117188,1.1883274136809294
Standard,GMM,2,8,15,0.01,correlation,32918.1434151886,32406.72265625,0.3477577865123749,1118.983642578125,1.2534323132294785
Standard,KMeans,2,8,15,0.01,correlation,,,0.3860397934913635,1205.5670166015625,1.0061086544180884
Standard,GMM,3,8,15,0.01,correlation,26091.801163739012,25321.796875,0.4536546468734741,2010.3302001953125,0.8234628113594419
Standard,KMeans,3,8,15,0.01,correlation,,,0.4589800536632538,2034.820556640625,0.8103101046271576
Standard,GMM,4,8,15,0.01,correlation,22636.06438103943,21607.4765625,0.34954598546028137,1583.224853515625,0.9757494061144942
Standard,KMeans,4,8,15,0.01,correlation,,,0.3629009425640106,1653.4573974609375,0.9260957658597823
Standard,GMM,5,8,15,0.01,correlation,16537.24361396484,15250.072265625,0.2968064844608307,1440.7342529296875,1.265753715101115
Standard,KMeans,5,8,15,0.01,correlation,,,0.3259334862232208,1539.369873046875,1.2003696199370293
Standard,GMM,6,8,15,0.01,correlation,12451.219721890257,10905.46484375,0.3325377404689789,1419.8045654296875,1.0376235694009106
Standard,KMeans,6,8,15,0.01,correlation,,,0.36570122838020325,1512.3211669921875,0.9568256141967494
Standard,GMM,7,8,15,0.01,correlation,7996.2387985656715,6191.900390625,0.31086188554763794,1327.3153076171875,1.1319439480385591
Standard,KMeans,7,8,15,0.01,correlation,,,0.3410990536212921,1411.8353271484375,1.072563248961175
Standard,GMM,2,8,15,0.01,euclidean,35120.3660714386,34608.9453125,0.4172099828720093,1078.37939453125,0.8351036443871109
Standard,KMeans,2,8,15,0.01,euclidean,,,0.4164910614490509,1078.8865966796875,0.8384288738973472
Standard,GMM,3,8,15,0.01,euclidean,28924.808976239012,28154.8046875,0.296872615814209,1131.3604736328125,1.2190236746958258
Standard,KMeans,3,8,15,0.01,euclidean,,,0.4317139685153961,1700.4625244140625,0.895391099815891
Standard,GMM,4,8,15,0.01,euclidean,25725.18547478943,24696.59765625,0.3585498631000519,1303.6805419921875,1.025638963154909
Standard,KMeans,4,8,15,0.01,euclidean,,,0.37262895703315735,1389.2955322265625,1.010254790762189
Standard,GMM,5,8,15,0.01,euclidean,21797.78853583984,20510.6171875,0.2900097072124481,1070.506103515625,1.244678221935669
Standard,KMeans,5,8,15,0.01,euclidean,,,0.3557641804218292,1223.7393798828125,1.1179847985733313
Standard,GMM,6,8,15,0.01,euclidean,17250.94042501526,15705.185546875,0.39430680871009827,1323.1322021484375,0.9437067265637323
Standard,KMeans,6,8,15,0.01,euclidean,,,0.4021066129207611,1332.2882080078125,0.9305234663615414
Standard,GMM,7,8,15,0.01,euclidean,11739.072782940671,9934.734375,0.38634157180786133,1426.328369140625,0.9935242156570822
Standard,KMeans,7,8,15,0.01,euclidean,,,0.3897455930709839,1447.4921875,0.9858513947923716
Standard,GMM,2,8,15,0.1,correlation,35962.6941964386,35451.2734375,0.3292512595653534,1014.3405151367188,1.301394610937104
Standard,KMeans,2,8,15,0.1,correlation,,,0.34578123688697815,1084.564697265625,1.1933333007081004
Standard,GMM,3,8,15,0.1,correlation,27446.980851239012,26676.9765625,0.3997550904750824,1531.9940185546875,0.9466753251598069
Standard,KMeans,3,8,15,0.1,correlation,,,0.4091629385948181,1598.8077392578125,0.920487249926091
Standard,GMM,4,8,15,0.1,correlation,23591.10539666443,22562.517578125,0.3270857334136963,1320.724365234375,1.1508802635288586
Standard,KMeans,4,8,15,0.1,correlation,,,0.33975914120674133,1414.345947265625,1.1250921551902247
Standard,GMM,5,8,15,0.1,correlation,19211.17525458984,17924.00390625,0.34371960163116455,1163.1611328125,1.023464009309141
Standard,KMeans,5,8,15,0.1,correlation,,,0.3463042378425598,1182.8656005859375,1.0278086407018472
Standard,GMM,6,8,15,0.1,correlation,16609.72167501526,15063.966796875,0.2974967062473297,1101.71826171875,1.129461520300192
Standard,KMeans,6,8,15,0.1,correlation,,,0.3481338322162628,1226.7958984375,0.9583754616863759
Standard,GMM,7,8,15,0.1,correlation,13656.198759503171,11851.8603515625,0.32611697912216187,1141.900146484375,0.9820792433407045
Standard,KMeans,7,8,15,0.1,correlation,,,0.34992000460624695,1209.1383056640625,0.9432644591300362
Standard,GMM,2,8,15,0.1,euclidean,36480.3113839386,35968.890625,0.25806137919425964,748.115234375,1.5310165200211154
Standard,KMeans,2,8,15,0.1,euclidean,,,0.2889976501464844,805.2222290039062,1.4016292388613236
Standard,GMM,3,8,15,0.1,euclidean,32306.160538739012,31536.15625,0.37595334649086,1294.3555908203125,1.0382508137832163
Standard,KMeans,3,8,15,0.1,euclidean,,,0.3942072093486786,1414.453125,0.9784137618012849
Standard,GMM,4,8,15,0.1,euclidean,28657.81633416443,27629.228515625,0.287201851606369,1056.3651123046875,1.6239118682789144
Standard,KMeans,4,8,15,0.1,euclidean,,,0.32449713349342346,1144.745361328125,1.587582290958874
Standard,GMM,5,8,15,0.1,euclidean,23308.22798896484,22021.056640625,0.26820605993270874,905.5052490234375,1.5271031420884982
Standard,KMeans,5,8,15,0.1,euclidean,,,0.31361374258995056,1067.338134765625,1.4865036179483568
Standard,GMM,6,8,15,0.1,euclidean,19878.00487814026,18332.25,0.3005342185497284,1011.0208129882812,1.2500643195990735
Standard,KMeans,6,8,15,0.1,euclidean,,,0.32982778549194336,1108.5313720703125,1.1723860450414656
Standard,GMM,7,8,15,0.1,euclidean,16654.68215794067,14850.34375,0.3350895047187805,1090.53564453125,1.1373541529167635
Standard,KMeans,7,8,15,0.1,euclidean,,,0.35002896189689636,1131.0865478515625,1.1005770516251578
Standard,GMM,2,8,15,0.2,correlation,40209.7176339386,39698.296875,0.30995112657546997,1069.802490234375,1.4065709614065245
Standard,KMeans,2,8,15,0.2,correlation,,,0.33830392360687256,1218.031494140625,1.3109784000854459
Standard,GMM,3,8,15,0.2,correlation,35865.621476239015,35095.6171875,0.3429630696773529,1215.4952392578125,1.0701472911187169
Standard,KMeans,3,8,15,0.2,correlation,,,0.36177921295166016,1301.4639892578125,1.0293759102687823
Standard,GMM,4,8,15,0.2,correlation,33181.830006039425,32153.2421875,0.2799004316329956,1079.359375,1.1377849768822943
Standard,KMeans,4,8,15,0.2,correlation,,,0.29191824793815613,1123.6044921875,1.123346795561432
Standard,GMM,5,8,15,0.2,correlation,27827.28462958984,26540.11328125,0.2954440414905548,1071.2415771484375,1.1891730725689773
Standard,KMeans,5,8,15,0.2,correlation,,,0.3044740557670593,1106.6883544921875,1.1829959737292706
Standard,GMM,6,8,15,0.2,correlation,24910.68456564026,23364.9296875,0.298857718706131,990.0606689453125,1.181063220807488
Standard,KMeans,6,8,15,0.2,correlation,,,0.30733197927474976,1021.3655395507812,1.1684440072147315
Standard,GMM,7,8,15,0.2,correlation,23086.57082981567,21282.232421875,0.29812952876091003,949.7010498046875,1.1605183591480013
Standard,KMeans,7,8,15,0.2,correlation,,,0.306614488363266,985.7261352539062,1.1425103650120103
Standard,GMM,2,8,15,0.2,euclidean,39194.9520089386,38683.53125,0.3123354911804199,740.397216796875,1.3262624467675606
Standard,KMeans,2,8,15,0.2,euclidean,,,0.33174896240234375,764.49267578125,1.2292775851767617
Standard,GMM,3,8,15,0.2,euclidean,35673.051163739015,34903.046875,0.30957692861557007,1001.9707641601562,1.2164070595911929
Standard,KMeans,3,8,15,0.2,euclidean,,,0.36414945125579834,1223.2503662109375,1.0636589170607704
Standard,GMM,4,8,15,0.2,euclidean,32949.447193539425,31920.859375,0.2621529996395111,929.3509521484375,1.2920774561289905
Standard,KMeans,4,8,15,0.2,euclidean,,,0.2987692356109619,1044.9404296875,1.1967625504411732
Standard,GMM,5,8,15,0.2,euclidean,29797.11470771484,28509.943359375,0.22270996868610382,804.6167602539062,1.6336173072492355
Standard,KMeans,5,8,15,0.2,euclidean,,,0.2414935976266861,910.5193481445312,1.3952702229654435
Standard,GMM,6,8,15,0.2,euclidean,27423.68065939026,25877.92578125,0.243332177400589,798.919921875,1.448563812725154
Standard,KMeans,6,8,15,0.2,euclidean,,,0.26891663670539856,870.2525634765625,1.330668353580774
Standard,GMM,7,8,15,0.2,euclidean,23660.01028294067,21855.671875,0.29336652159690857,849.3238525390625,1.3203487502908793
Standard,KMeans,7,8,15,0.2,euclidean,,,0.29585590958595276,872.0782470703125,1.298137808332701
Standard,GMM,2,8,30,0.01,correlation,16665.2781808136,16153.857421875,0.3563683032989502,1311.0955810546875,1.2665659655454005
Standard,KMeans,2,8,30,0.01,correlation,,,0.3862598240375519,1514.0086669921875,1.1855785308995845
Standard,GMM,3,8,30,0.01,correlation,11318.919327801514,10548.9150390625,0.4419652819633484,1906.4803466796875,0.8594481073368653
Standard,KMeans,3,8,30,0.01,correlation,,,0.44917985796928406,1945.5205078125,0.8319584029951722
Standard,GMM,4,8,30,0.01,correlation,6186.686451351928,5158.0986328125,0.3588254451751709,1681.6959228515625,1.0963543500863446
Standard,KMeans,4,8,30,0.01,correlation,,,0.361940860748291,1703.86572265625,1.0890910744687226
Standard,GMM,5,8,30,0.01,correlation,1210.4207379882798,-76.7506103515625,0.3591810166835785,1548.7596435546875,1.0213943887137098
Standard,KMeans,5,8,30,0.01,correlation,,,0.3728260099887848,1588.7376708984375,0.9828902465351185
Standard,GMM,6,8,30,0.01,correlation,-1947.148442172243,-3492.9033203125,0.37198135256767273,1547.2955322265625,0.9784154858605746
Standard,KMeans,6,8,30,0.01,correlation,,,0.3766516149044037,1570.5816650390625,0.9789965766661338
Standard,GMM,7,8,30,0.01,correlation,-4468.2524123718285,-6272.5908203125,0.34297049045562744,1358.5460205078125,1.0749354495086443
Standard,KMeans,7,8,30,0.01,correlation,,,0.3498381972312927,1392.7015380859375,1.047301837647353
