iteration,scaler,n_features,features,n_clusters,silhouette,calinski_harabasz,davies_bouldin
7,Standard,7,"['glob_eq_ret20d_std', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean']",3,0.299450159072876,755.4799194335938,1.014940883621625
134,Robust,10,"['commod_momentum_slope', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'sector_ma_ratio_spread', 'commod_trend_strength', 'glob_eq_vol_skew', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'sector_momentum_dispersion']",4,0.2986639142036438,912.8556518554688,1.3221510867180801
14,Robust,7,"['glob_eq_vol_skew', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy', 'commod_trend_strength', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'usd_vs_fxe_fxy_trend']",4,0.2984634339809418,985.8587036132812,1.285693442442537
197,Robust,5,"['sector_ma_ratio_spread', 'sector_momentum_dispersion', 'commod_momentum_slope', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend']",4,0.29830819368362427,1038.0582275390625,1.1960892098397093
99,Standard,7,"['glob_eq_ret20d_std', 'commod_momentum_slope', 'commod_trend_strength', 'macd_diff_lqd_spy', 'usd_vs_fxe_fxy_trend', 'glob_eq_rsi_mean', 'sector_momentum_dispersion']",4,0.2980807423591614,1159.154052734375,1.094750638501129
148,Robust,8,"['commod_momentum_slope', 'commod_trend_strength', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'glob_eq_vol_skew']",3,0.2974226772785187,1027.47705078125,1.085554138755582
187,Robust,10,"['commod_momentum_slope', 'glob_eq_rsi_mean', 'sector_ma_ratio_spread', 'glob_eq_vol_skew', 'macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy']",4,0.2972375154495239,1156.6895751953125,1.5077154100604206
113,Robust,7,"['glob_eq_vol_skew', 'glob_eq_ret20d_std', 'commod_momentum_slope', 'rsi_diff_qqq_spy', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean']",3,0.29675179719924927,1044.6875,1.2936636861831368
38,Robust,8,"['usd_vs_fxe_fxy_trend', 'eq_idx_macd_diff_mean', 'commod_trend_strength', 'sector_ma_ratio_spread', 'glob_eq_rsi_mean', 'commod_momentum_slope', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",3,0.2962891161441803,1045.309326171875,1.0570166442631255
101,Robust,7,"['glob_eq_vol_skew', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'commod_trend_strength', 'commod_momentum_slope', 'glob_eq_ret20d_std']",4,0.29599320888519287,879.2221069335938,1.1701537172596257
99,Robust,7,"['glob_eq_ret20d_std', 'commod_momentum_slope', 'commod_trend_strength', 'macd_diff_lqd_spy', 'usd_vs_fxe_fxy_trend', 'glob_eq_rsi_mean', 'sector_momentum_dispersion']",3,0.2958167791366577,1266.4969482421875,1.0707256171788608
31,Robust,5,"['usd_vs_fxe_fxy_trend', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'rsi_diff_qqq_spy', 'commod_momentum_slope']",3,0.2956737279891968,818.6879272460938,1.2140880271227135
167,Robust,9,"['eq_idx_macd_diff_mean', 'commod_momentum_slope', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'commod_trend_strength', 'glob_eq_ret20d_std', 'macd_diff_lqd_spy', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend']",4,0.2955531179904938,965.053466796875,1.3122652797423682
146,Standard,8,"['macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend']",4,0.29515784978866577,1033.834716796875,1.3591964344214742
21,Robust,9,"['rsi_diff_qqq_spy', 'commod_trend_strength', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'eq_idx_macd_diff_mean', 'commod_momentum_slope', 'sector_ma_ratio_spread']",3,0.29475677013397217,993.589111328125,1.3206535085623028
140,Robust,10,"['eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'glob_eq_ret20d_std', 'macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy']",4,0.2947141230106354,1019.2691040039062,1.1013206654492713
117,Standard,7,"['sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'usd_vs_fxe_fxy_trend', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'glob_eq_ret20d_std', 'commod_momentum_slope']",4,0.29467737674713135,1072.0401611328125,1.1246092225223343
8,Robust,8,"['rsi_diff_qqq_spy', 'usd_vs_fxe_fxy_trend', 'eq_idx_macd_diff_mean', 'commod_momentum_slope', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'glob_eq_rsi_mean', 'commod_trend_strength']",4,0.2940116226673126,933.9844360351562,1.116361648426944
86,Standard,10,"['glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread', 'glob_eq_rsi_mean', 'commod_trend_strength', 'glob_eq_vol_skew', 'macd_diff_lqd_spy', 'commod_momentum_slope', 'eq_idx_ret5d_mean']",3,0.2937934994697571,947.7640380859375,1.2223466605576487
126,Standard,9,"['sector_ma_ratio_spread', 'glob_eq_vol_skew', 'eq_idx_macd_diff_mean', 'eq_idx_ret5d_mean', 'sector_momentum_dispersion', 'commod_momentum_slope', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'usd_vs_fxe_fxy_trend']",4,0.2936144173145294,1020.2352294921875,1.201340358407379
140,Standard,10,"['eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'glob_eq_ret20d_std', 'macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy']",3,0.2934401333332062,1111.95263671875,1.3383676809505918
38,Standard,8,"['usd_vs_fxe_fxy_trend', 'eq_idx_macd_diff_mean', 'commod_trend_strength', 'sector_ma_ratio_spread', 'glob_eq_rsi_mean', 'commod_momentum_slope', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",4,0.29325491189956665,1472.0010986328125,1.1063009522800957
18,Robust,5,"['glob_eq_rsi_mean', 'sector_momentum_dispersion', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread', 'glob_eq_vol_skew']",4,0.2929821312427521,1248.4619140625,1.0226280048312986
142,Standard,9,"['eq_idx_macd_diff_mean', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",3,0.2928933799266815,1346.2669677734375,1.4137142816827986
108,Standard,5,"['sector_momentum_dispersion', 'eq_idx_macd_diff_mean', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope']",3,0.2923218309879303,1037.76220703125,1.074935349579664
37,Standard,8,"['commod_momentum_slope', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean', 'glob_eq_ret20d_std', 'sector_ma_ratio_spread', 'commod_trend_strength']",3,0.29205965995788574,955.7919921875,1.204217511383132
75,Standard,7,"['commod_momentum_slope', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy', 'sector_ma_ratio_spread', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion']",4,0.2919139564037323,1040.3873291015625,1.5705351541413604
107,Standard,9,"['rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'eq_idx_macd_diff_mean', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend']",3,0.2916833460330963,1006.168701171875,1.528018780748723
12,Standard,9,"['commod_momentum_slope', 'glob_eq_ret20d_std', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'rsi_diff_qqq_spy', 'macd_diff_lqd_spy', 'usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'sector_momentum_dispersion']",3,0.29165008664131165,1096.6925048828125,1.3064823929416125
67,Standard,10,"['macd_diff_lqd_spy', 'rsi_diff_qqq_spy', 'commod_momentum_slope', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'glob_eq_vol_skew', 'sector_ma_ratio_spread', 'eq_idx_macd_diff_mean', 'glob_eq_rsi_mean']",4,0.29158109426498413,799.8770751953125,1.2039382923965616
196,Standard,8,"['rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",3,0.29024335741996765,978.7794189453125,1.357731760673418
124,Robust,6,"['sector_ma_ratio_spread', 'commod_momentum_slope', 'glob_eq_vol_skew', 'rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean']",3,0.2901414930820465,792.0343627929688,1.5762386868088278
109,Standard,8,"['sector_ma_ratio_spread', 'commod_momentum_slope', 'sector_momentum_dispersion', 'commod_trend_strength', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend', 'macd_diff_lqd_spy']",4,0.289018452167511,2112.654296875,1.3160253965188775
94,Standard,8,"['commod_momentum_slope', 'macd_diff_lqd_spy', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'glob_eq_rsi_mean', 'commod_trend_strength']",3,0.2889353036880493,1183.3739013671875,1.3505627994102039
150,Standard,7,"['macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'commod_trend_strength', 'commod_momentum_slope']",4,0.2889326512813568,1082.545654296875,1.1997538266463779
4,Standard,8,"['usd_vs_fxe_fxy_trend', 'eq_idx_macd_diff_mean', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'commod_momentum_slope', 'sector_ma_ratio_spread']",4,0.2889127731323242,925.1034545898438,1.168404983826649
104,Robust,6,"['sector_momentum_dispersion', 'glob_eq_rsi_mean', 'macd_diff_lqd_spy', 'commod_momentum_slope', 'glob_eq_vol_skew', 'eq_idx_macd_diff_mean']",3,0.2884168326854706,1135.7000732421875,1.2897730122487814
79,Robust,5,"['glob_eq_rsi_mean', 'sector_momentum_dispersion', 'glob_eq_ret20d_std', 'commod_trend_strength', 'commod_momentum_slope']",4,0.28830280900001526,1203.6563720703125,1.3874797869653408
50,Robust,8,"['macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'commod_momentum_slope']",4,0.28735488653182983,995.4814453125,1.4555998917523667
148,Standard,8,"['commod_momentum_slope', 'commod_trend_strength', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'glob_eq_vol_skew']",4,0.28705090284347534,991.9442138671875,1.0989218698334315
155,Robust,7,"['commod_momentum_slope', 'usd_vs_fxe_fxy_trend', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean', 'commod_trend_strength', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy']",4,0.28678837418556213,839.081298828125,1.1654118007535965
150,Robust,7,"['macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'commod_trend_strength', 'commod_momentum_slope']",4,0.28582873940467834,852.13427734375,1.1252919133985908
157,Robust,5,"['usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean']",4,0.2856162190437317,1074.098876953125,1.4960747742525666
142,Robust,9,"['eq_idx_macd_diff_mean', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",3,0.2852122485637665,935.3779907226562,1.3883829024566232
187,Robust,10,"['commod_momentum_slope', 'glob_eq_rsi_mean', 'sector_ma_ratio_spread', 'glob_eq_vol_skew', 'macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy']",3,0.28342533111572266,947.0233154296875,1.4089479131392757
101,Standard,7,"['glob_eq_vol_skew', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'commod_trend_strength', 'commod_momentum_slope', 'glob_eq_ret20d_std']",3,0.2834072411060333,892.6306762695312,1.0110995960459483
190,Standard,9,"['eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'rsi_diff_qqq_spy', 'commod_trend_strength', 'sector_ma_ratio_spread', 'glob_eq_vol_skew', 'commod_momentum_slope']",3,0.283160924911499,999.3875732421875,1.1173621656746524
63,Standard,7,"['macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'commod_trend_strength', 'glob_eq_rsi_mean']",3,0.28255918622016907,844.364990234375,1.2006340747167001
189,Robust,5,"['glob_eq_rsi_mean', 'macd_diff_lqd_spy', 'commod_momentum_slope', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean']",4,0.28194454312324524,1234.67041015625,1.3040829863977588
180,Robust,7,"['sector_ma_ratio_spread', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_vol_skew', 'sector_momentum_dispersion']",3,0.2816620469093323,1104.5872802734375,1.7963659813274688
32,Robust,6,"['usd_vs_fxe_fxy_trend', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'glob_eq_vol_skew', 'sector_ma_ratio_spread', 'sector_momentum_dispersion']",4,0.2809305489063263,1277.3868408203125,1.116686572971855
183,Standard,6,"['rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'macd_diff_lqd_spy', 'commod_momentum_slope']",3,0.2800287902355194,864.66259765625,1.1821551846045253
164,Standard,10,"['glob_eq_rsi_mean', 'macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'glob_eq_vol_skew', 'rsi_diff_qqq_spy', 'sector_ma_ratio_spread']",3,0.2790258526802063,905.5494384765625,1.295345247298817
29,Robust,10,"['rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'eq_idx_macd_diff_mean', 'macd_diff_lqd_spy']",3,0.27841630578041077,967.0496826171875,1.213922130488388
118,Robust,9,"['usd_vs_fxe_fxy_trend', 'eq_idx_ret5d_mean', 'eq_idx_macd_diff_mean', 'commod_trend_strength', 'sector_ma_ratio_spread', 'glob_eq_rsi_mean', 'macd_diff_lqd_spy', 'sector_momentum_dispersion', 'glob_eq_vol_skew']",3,0.27631810307502747,937.39208984375,1.5420757161752283
113,Standard,7,"['glob_eq_vol_skew', 'glob_eq_ret20d_std', 'commod_momentum_slope', 'rsi_diff_qqq_spy', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean']",3,0.27505218982696533,882.4838256835938,1.2800566254202208
37,Robust,8,"['commod_momentum_slope', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean', 'glob_eq_ret20d_std', 'sector_ma_ratio_spread', 'commod_trend_strength']",4,0.27406051754951477,804.1954345703125,1.241149136773486
38,Robust,8,"['usd_vs_fxe_fxy_trend', 'eq_idx_macd_diff_mean', 'commod_trend_strength', 'sector_ma_ratio_spread', 'glob_eq_rsi_mean', 'commod_momentum_slope', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",4,0.27331385016441345,959.8132934570312,1.3853778644281263
171,Robust,7,"['sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'commod_trend_strength', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'sector_momentum_dispersion']",3,0.2729516327381134,879.0765991210938,1.2335511666336887
10,Standard,9,"['commod_momentum_slope', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'commod_trend_strength', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'macd_diff_lqd_spy']",3,0.2722089886665344,996.7684326171875,1.3134971575324774
196,Standard,8,"['rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",4,0.2720932066440582,846.293212890625,1.2156584846856915
180,Standard,7,"['sector_ma_ratio_spread', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_vol_skew', 'sector_momentum_dispersion']",3,0.27206647396087646,1055.02001953125,1.3913227593656783
120,Robust,7,"['commod_momentum_slope', 'glob_eq_ret20d_std', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'sector_ma_ratio_spread']",3,0.2720086872577667,909.474365234375,1.1245139412021532
178,Robust,7,"['rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'macd_diff_lqd_spy', 'commod_trend_strength', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std']",4,0.27147048711776733,786.899169921875,1.2494435277354219
171,Standard,7,"['sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'commod_trend_strength', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'sector_momentum_dispersion']",3,0.26950523257255554,914.1715698242188,1.1567037075022704
119,Standard,5,"['commod_trend_strength', 'macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion']",4,0.26765984296798706,985.3023681640625,1.4425297067593141
149,Standard,9,"['macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'commod_trend_strength']",3,0.26686736941337585,1066.424560546875,1.3337223438033614
197,Robust,5,"['sector_ma_ratio_spread', 'sector_momentum_dispersion', 'commod_momentum_slope', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend']",3,0.26661401987075806,846.5037231445312,1.42860710900327
71,Standard,10,"['commod_momentum_slope', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'sector_ma_ratio_spread', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'commod_trend_strength']",4,0.2665875554084778,1059.33984375,1.4845327721241042
190,Standard,9,"['eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'rsi_diff_qqq_spy', 'commod_trend_strength', 'sector_ma_ratio_spread', 'glob_eq_vol_skew', 'commod_momentum_slope']",4,0.26466575264930725,835.8539428710938,1.366370567092574
60,Standard,7,"['eq_idx_ret5d_mean', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'eq_idx_macd_diff_mean', 'glob_eq_vol_skew', 'glob_eq_ret20d_std']",3,0.2640925347805023,741.6612548828125,1.4185347424733294
150,Robust,7,"['macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'commod_trend_strength', 'commod_momentum_slope']",3,0.2632741928100586,774.3753051757812,1.3892788096025004
84,Standard,7,"['commod_trend_strength', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'commod_momentum_slope', 'macd_diff_lqd_spy']",4,0.2608634829521179,824.3373413085938,1.2672861247987484
26,Standard,8,"['glob_eq_ret20d_std', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'glob_eq_rsi_mean', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'commod_trend_strength', 'eq_idx_macd_diff_mean']",4,0.25931909680366516,1485.5880126953125,1.671249757967782
196,Robust,8,"['rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",4,0.25896912813186646,818.341552734375,1.1949614370412032
101,Standard,7,"['glob_eq_vol_skew', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'commod_trend_strength', 'commod_momentum_slope', 'glob_eq_ret20d_std']",4,0.25624993443489075,859.0467529296875,1.2449566728031418
178,Robust,7,"['rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'macd_diff_lqd_spy', 'commod_trend_strength', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std']",3,0.25464147329330444,807.4345092773438,1.3223428234815107
131,Robust,10,"['usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'glob_eq_rsi_mean', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'commod_trend_strength', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew']",3,0.2545226216316223,742.4247436523438,1.7173366197616147
7,Robust,7,"['glob_eq_ret20d_std', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean']",3,0.2526645064353943,650.9830322265625,1.3023435337332694
165,Robust,9,"['glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'macd_diff_lqd_spy', 'sector_ma_ratio_spread', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'glob_eq_rsi_mean']",3,0.2522886395454407,773.898681640625,1.3996015003824152
65,Robust,5,"['commod_momentum_slope', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew']",3,0.247146874666214,723.6762084960938,1.3129761877092305
1,Robust,5,"['macd_diff_lqd_spy', 'commod_trend_strength', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy']",3,0.246697798371315,1025.41845703125,1.1352564042082811
196,Robust,8,"['rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",3,0.24390661716461182,727.9666748046875,1.4580846334347568
10,Standard,9,"['commod_momentum_slope', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'commod_trend_strength', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'macd_diff_lqd_spy']",4,0.24177458882331848,873.9832763671875,1.1903826788057623
68,Standard,6,"['rsi_diff_qqq_spy', 'commod_momentum_slope', 'commod_trend_strength', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy']",3,0.23844239115715027,913.2708740234375,1.7834347510708222
17,Standard,5,"['commod_momentum_slope', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend']",3,0.23843729496002197,854.7017822265625,1.3553253729555073
171,Standard,7,"['sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'commod_trend_strength', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'sector_momentum_dispersion']",4,0.2351100593805313,888.5797119140625,1.18548625810024
